Part Number,ABC Class,Sales Date,Sales Quantity,Unit Cost,Unit Price,Marketing Spent,Discount Flag
Part_56286282,B,20120630,1678,0.82,3.24,195,0
Part_56286282,B,20120731,1751,0.74,2.43,77,1
Part_56286282,B,20120831,4160,0.82,2.43,185,1
Part_56286282,B,20120930,911,0.82,3.33,56,0
Part_56286282,B,20121031,1450,0.74,3.04,80,0
Part_56286282,B,20121130,676,0.82,3.04,75,0
Part_56286282,B,20121231,1287,0.74,3.04,144,0
Part_56286282,B,20130131,1596,0.82,3.04,174,0
Part_56286282,B,20130228,1736,0.82,2.52,80,1
Part_56286282,B,20130331,1561,0.74,3.32,95,0
Part_56286282,B,20130430,1905,0.82,3.04,213,0
Part_56286282,B,20130531,1592,0.82,3.04,171,0
Part_56286282,B,20130630,1328,0.82,3.04,147,0
Part_56286282,B,20130731,1791,0.74,2.43,78,1
Part_56286282,B,20130831,1510,0.74,2.59,72,1
Part_56286282,B,20130930,2485,0.82,3.24,147,0
Part_56286282,B,20131031,2196,0.82,3.04,122,0
Part_56286282,B,20131130,999,0.82,3.29,120,0
Part_56286282,B,20131231,2037,0.82,3.04,222,0
Part_56286282,B,20140131,1272,0.74,3.04,144,0
Part_56286282,B,20140228,1703,0.82,2.5,78,1
Part_56286282,B,20140331,1335,0.74,3.04,75,0
Part_56286282,B,20140430,1643,0.82,3.07,183,0
Part_56286282,B,20140531,1962,0.82,3.04,210,0
Part_56286282,B,20140630,1911,0.82,3.09,216,0
Part_56286282,B,20140731,1630,0.82,2.43,72,1
Part_56286282,B,20140831,2221,0.74,2.47,98,1
Part_56286282,B,20140930,1202,0.74,3.04,66,0
Part_56286282,B,20141031,1670,0.82,3.04,89,0
Part_56286282,B,20141130,1654,0.82,3.04,180,0
Part_56286282,B,20141231,1784,0.82,3.27,213,0
Part_56286282,B,20150131,1272,0.82,3.12,141,0
Part_56286282,B,20150228,1920,0.82,2.43,84,1
Part_56286282,B,20150331,1527,0.82,3.04,86,0
Part_56286282,B,20150430,1828,0.82,3.04,204,0
Part_11585828,C,20120131,525,1.83,4.02,78,0
Part_11585828,C,20120229,425,1.83,3.22,24,1
Part_11585828,C,20120331,705,1.64,4.02,53,0
Part_11585828,C,20120430,404,1.64,4.02,57,0
Part_11585828,C,20120531,501,1.83,3.22,63,1
Part_11585828,C,20120630,492,1.64,4.02,78,0
Part_11585828,C,20120731,428,1.64,3.46,27,1
Part_11585828,C,20120831,818,1.83,3.22,48,1
Part_11585828,C,20120930,743,1.64,4.02,57,0
Part_11585828,C,20121031,986,1.64,3.46,65,1
Part_11585828,C,20121130,996,1.64,4.02,153,0
Part_11585828,C,20121231,766,1.83,4.18,117,0
Part_11585828,C,20130131,886,1.64,4.02,135,0
Part_11585828,C,20130228,889,1.83,3.36,56,1
Part_11585828,C,20130331,746,1.83,3.23,47,1
Part_11585828,C,20130430,808,1.83,4.02,117,0
Part_11585828,C,20130531,869,1.83,4.02,129,0
Part_11585828,C,20130630,463,1.83,4.17,75,0
Part_11585828,C,20130731,705,1.64,3.22,41,1
Part_11585828,C,20130831,542,1.83,3.22,33,1
Part_11585828,C,20130930,799,1.83,4.02,59,0
Part_11585828,C,20131031,819,1.83,4.02,60,0
Part_11585828,C,20131130,616,1.83,4.21,93,0
Part_11585828,C,20131231,788,1.83,4.02,117,0
Part_11585828,C,20140131,1079,1.83,4.17,168,0
Part_11585828,C,20140228,723,1.64,3.22,44,1
Part_11585828,C,20140331,784,1.83,4.02,60,0
Part_11585828,C,20140430,1029,1.83,4.02,156,0
Part_11585828,C,20140531,1063,1.83,4.15,165,0
Part_11585828,C,20140630,940,1.64,4.26,150,0
Part_11585828,C,20140731,1074,1.83,3.4,68,1
Part_11585828,C,20140831,908,1.83,3.22,56,1
Part_11585828,C,20140930,1214,1.83,4.02,93,0
Part_11585828,C,20141031,965,1.64,4.02,72,0
Part_11585828,C,20141130,1208,1.64,4.02,183,0
Part_11585828,C,20141231,1270,1.83,4.02,189,0
Part_11585828,C,20150131,1099,1.83,4.02,171,0
Part_11585828,C,20150228,1156,1.64,3.22,69,1
Part_11585828,C,20150331,988,1.83,4.02,75,0
Part_11585828,C,20150430,1315,1.83,4.02,201,0
Part_11585822,C,20120131,418,1.82,5.32,81,0
Part_11585822,C,20120229,423,1.82,4.12,30,1
Part_11585822,C,20120331,507,2.02,5.15,48,0
Part_11585822,C,20120430,281,2.02,5.15,48,0
Part_11585822,C,20120531,431,2.02,5.15,81,0
Part_11585822,C,20120630,412,2.02,5.15,72,0
Part_11585822,C,20120731,406,1.82,4.12,30,1
Part_11585822,C,20120831,499,2.02,4.12,38,1
Part_11585822,C,20120930,294,2.02,5.15,29,0
Part_11585822,C,20121031,524,2.02,5.15,47,0
Part_11585822,C,20121130,451,1.82,5.48,87,0
Part_11585822,C,20121231,317,2.02,5.15,60,0
Part_11585822,C,20130131,429,2.02,5.15,75,0
Part_11585822,C,20130228,588,2.02,4.12,42,1
Part_11585822,C,20130331,587,2.02,5.15,53,0
Part_11585822,C,20130430,508,1.82,5.53,99,0
Part_11585822,C,20130531,347,2.02,5.21,66,0
Part_11585822,C,20130630,377,2.02,5.62,75,0
Part_11585822,C,20130731,439,2.02,4.12,32,1
Part_11585822,C,20130831,394,2.02,4.12,29,1
Part_11585822,C,20130930,325,2.02,5.15,32,0
Part_11585822,C,20131031,634,2.02,5.15,57,0
Part_11585822,C,20131130,574,2.02,5.15,105,0
Part_11585822,C,20131231,553,2.02,5.15,105,0
Part_11585822,C,20140131,484,2.02,5.39,93,0
Part_11585822,C,20140228,379,1.82,4.12,27,1
Part_11585822,C,20140331,350,2.02,5.59,35,0
Part_11585822,C,20140430,503,2.02,5.15,96,0
Part_11585822,C,20140531,438,2.02,5.15,81,0
Part_11585822,C,20140630,371,2.02,5.41,75,0
Part_11585822,C,20140731,597,2.02,4.12,42,1
Part_11585822,C,20140831,382,2.02,4.39,30,1
Part_11585822,C,20140930,427,2.02,4.12,30,1
Part_11585822,C,20141031,510,2.02,5.15,47,0
Part_11585822,C,20141130,481,2.02,4.27,75,1
Part_11585822,C,20141231,634,2.02,5.15,120,0
Part_11585822,C,20150131,505,1.82,5.15,96,0
Part_11585822,C,20150228,513,2.02,4.12,39,1
Part_11585822,C,20150331,380,2.02,5.15,33,0
Part_11585822,C,20150430,584,1.82,5.66,117,0
Part_12151513,C,20120131,536,1.46,3.86,63,1
Part_12151513,C,20120229,598,1.46,4.15,38,1
Part_12151513,C,20120331,410,1.31,4.82,29,0
Part_12151513,C,20120430,621,1.46,4.82,90,0
Part_12151513,C,20120531,584,1.46,4.82,84,0
Part_12151513,C,20120630,563,1.46,4.83,78,0
Part_12151513,C,20120731,554,1.46,4.12,33,1
Part_12151513,C,20120831,631,1.46,3.86,36,1
Part_12151513,C,20120930,438,1.46,4.82,32,0
Part_12151513,C,20121031,386,1.31,3.86,23,1
Part_12151513,C,20121130,520,1.46,4.04,63,1
Part_12151513,C,20121231,365,1.46,4.82,54,0
Part_12151513,C,20130131,535,1.46,4.82,75,0
Part_12151513,C,20130228,376,1.31,4.06,21,1
Part_12151513,C,20130331,346,1.31,4.82,23,0
Part_12151513,C,20130430,421,1.46,5.13,66,0
Part_12151513,C,20130531,381,1.46,4.82,51,0
Part_12151513,C,20130630,422,1.46,5,60,0
Part_12151513,C,20130731,455,1.46,3.86,27,1
Part_12151513,C,20130831,335,1.31,4.01,20,1
Part_12151513,C,20130930,606,1.46,4.82,44,0
Part_12151513,C,20131031,872,1.46,4.92,65,0
Part_12151513,C,20131130,563,1.31,5.27,93,0
Part_12151513,C,20131231,738,1.31,4.82,105,0
Part_12151513,C,20140131,694,1.31,4.08,81,1
Part_12151513,C,20140228,431,1.31,4.15,26,1
Part_12151513,C,20140331,568,1.46,5.03,44,0
Part_12151513,C,20140430,575,1.46,5.21,90,0
Part_12151513,C,20140531,577,1.46,4.82,81,0
Part_12151513,C,20140630,555,1.46,4.82,81,0
Part_12151513,C,20140731,602,1.46,3.93,36,1
Part_12151513,C,20140831,604,1.46,3.86,36,1
Part_12151513,C,20140930,490,1.31,4.82,35,0
Part_12151513,C,20141031,647,1.46,4.85,47,0
Part_12151513,C,20141130,620,1.46,4.82,87,0
Part_12151513,C,20141231,544,1.46,4.82,78,0
Part_12151513,C,20150131,471,1.46,4.82,66,0
Part_12151513,C,20150228,527,1.46,4,32,1
Part_12151513,C,20150331,574,1.46,3.86,33,1
Part_12151513,C,20150430,668,1.46,4.82,93,0
Part_12202092,A,20120131,6771,0.5,1.7,339,0
Part_12202092,A,20120229,12551,0.5,1.36,254,1
Part_12202092,A,20120331,10007,0.5,1.7,254,0
Part_12202092,A,20120430,11503,0.45,1.71,597,0
Part_12202092,A,20120531,11358,0.45,1.72,597,0
Part_12202092,A,20120630,10523,0.5,1.7,528,0
Part_12202092,A,20120731,12281,0.5,1.36,255,1
Part_12202092,A,20120831,10222,0.5,1.36,207,1
Part_12202092,A,20120930,9080,0.5,1.84,251,0
Part_12202092,A,20121031,12489,0.5,1.7,321,0
Part_12202092,A,20121130,12829,0.45,1.7,654,0
Part_12202092,A,20121231,6450,0.5,1.36,261,1
Part_12202092,A,20130131,15864,0.5,1.7,819,0
Part_12202092,A,20130228,6054,0.45,1.39,126,1
Part_12202092,A,20130331,8816,0.5,1.7,225,0
Part_12202092,A,20130430,12934,0.45,1.7,663,0
Part_12202092,A,20130531,6366,0.5,1.78,333,0
Part_12202092,A,20130630,15553,0.45,1.7,783,0
Part_12202092,A,20130731,12253,0.5,1.4,255,1
Part_12202092,A,20130831,9676,0.45,1.36,194,1
Part_12202092,A,20130930,9439,0.5,1.7,243,0
Part_12202092,A,20131031,17244,0.5,1.7,443,0
Part_12202092,A,20131130,5279,0.5,1.8,291,0
Part_12202092,A,20131231,10053,0.5,1.7,507,0
Part_12202092,A,20140131,12151,0.5,1.7,612,0
Part_12202092,A,20140228,10260,0.45,1.37,213,1
Part_12202092,A,20140331,9462,0.45,1.87,267,0
Part_12202092,A,20140430,13048,0.5,1.7,663,0
Part_12202092,A,20140531,11852,0.45,1.85,648,0
Part_12202092,A,20140630,11918,0.5,1.82,651,0
Part_12202092,A,20140731,13162,0.45,1.48,288,1
Part_12202092,A,20140831,10891,0.5,1.44,237,1
Part_12202092,A,20140930,11455,0.5,1.7,290,0
Part_12202092,A,20141031,13835,0.5,1.7,357,0
Part_12202092,A,20141130,12022,0.5,1.7,618,0
Part_12202092,A,20141231,10062,0.5,1.7,510,0
Part_12202092,A,20150131,12162,0.5,1.7,615,0
Part_12202092,A,20150228,9323,0.45,1.36,194,1
Part_12202092,A,20150331,12498,0.5,1.7,318,0
Part_12202092,A,20150430,13111,0.45,1.36,543,1
Part_12151528,C,20120131,479,2.18,4.87,54,0
Part_12151528,C,20120229,610,2.18,3.9,27,1
Part_12151528,C,20120331,417,2.18,4.87,23,0
Part_12151528,C,20120430,636,2.18,5.04,78,0
Part_12151528,C,20120531,557,2.18,4.87,63,0
Part_12151528,C,20120630,527,1.96,5.23,66,0
Part_12151528,C,20120731,559,2.18,3.9,27,1
Part_12151528,C,20120831,647,2.18,3.9,30,1
Part_12151528,C,20120930,441,2.18,4.87,26,0
Part_12151528,C,20121031,388,1.96,4.87,21,0
Part_12151528,C,20121130,480,1.96,4.87,51,0
Part_12151528,C,20121231,306,1.96,4.87,33,0
Part_12151528,C,20130131,588,2.18,4.87,66,0
Part_12151528,C,20130228,307,2.18,3.9,14,1
Part_12151528,C,20130331,348,1.96,4.87,20,0
Part_12151528,C,20130430,352,2.18,4.87,42,0
Part_12151528,C,20130531,354,1.96,4.9,42,0
Part_12151528,C,20130630,316,1.96,4.87,33,0
Part_12151528,C,20130731,424,2.18,4.08,21,1
Part_12151528,C,20130831,358,1.96,3.9,15,1
Part_12151528,C,20130930,587,2.18,4.87,35,0
Part_12151528,C,20131031,855,2.18,4.87,50,0
Part_12151528,C,20131130,451,1.96,4.87,51,0
Part_12151528,C,20131231,754,2.18,4.87,84,0
Part_12151528,C,20140131,677,2.18,5.15,81,0
Part_12151528,C,20140228,427,2.18,3.97,21,1
Part_12151528,C,20140331,570,1.96,3.9,27,1
Part_12151528,C,20140430,575,2.18,4.87,63,0
Part_12151528,C,20140531,574,1.96,5.22,69,0
Part_12151528,C,20140630,559,2.18,4.87,66,0
Part_12151528,C,20140731,609,2.18,3.9,27,1
Part_12151528,C,20140831,618,2.18,4.04,30,1
Part_12151528,C,20140930,498,2.18,5.28,30,0
Part_12151528,C,20141031,565,2.18,4.87,32,0
Part_12151528,C,20141130,638,2.18,4.87,72,0
Part_12151528,C,20141231,543,1.96,4.87,63,0
Part_12151528,C,20150131,471,2.18,4.87,57,0
Part_12151528,C,20150228,548,2.18,3.9,27,1
Part_12151528,C,20150331,581,2.18,5.11,35,0
Part_12151528,C,20150430,673,2.18,3.9,66,1
Part_11696916,B,20120131,4483,0.66,2.41,267,0
Part_11696916,B,20120229,2379,0.66,2.06,60,1
Part_11696916,B,20120331,1475,0.66,2.41,45,0
Part_11696916,B,20120430,2256,0.66,2.44,141,0
Part_11696916,B,20120531,2639,0.66,2.41,168,0
Part_11696916,B,20120630,2559,0.66,2.41,153,0
Part_11696916,B,20120731,2089,0.6,1.93,53,1
Part_11696916,B,20120831,2468,0.6,1.93,60,1
Part_11696916,B,20120930,2606,0.6,2.41,80,0
Part_11696916,B,20121031,2931,0.66,2.41,87,0
Part_11696916,B,20121130,1086,0.66,2.41,66,0
Part_11696916,B,20121231,3701,0.66,2.43,225,0
Part_11696916,B,20130131,2968,0.66,2.41,180,0
Part_11696916,B,20130228,3945,0.66,2.01,98,1
Part_11696916,B,20130331,2347,0.66,1.96,59,1
Part_11696916,B,20130430,2879,0.66,2.55,192,0
Part_11696916,B,20130531,2900,0.66,2.41,174,0
Part_11696916,B,20130630,2335,0.66,1.93,111,1
Part_11696916,B,20130731,2886,0.66,1.93,71,1
Part_11696916,B,20130831,2465,0.66,1.93,60,1
Part_11696916,B,20130930,2704,0.66,2.41,84,0
Part_11696916,B,20131031,3606,0.66,2.41,113,0
Part_11696916,B,20131130,2176,0.6,2.41,138,0
Part_11696916,B,20131231,5313,0.66,2.44,330,0
Part_11696916,B,20140131,3318,0.66,2.41,198,0
Part_11696916,B,20140228,2819,0.66,1.94,72,1
Part_11696916,B,20140331,3515,0.66,2.43,111,0
Part_11696916,B,20140430,3035,0.66,2.41,186,0
Part_11696916,B,20140531,2899,0.66,2.41,174,0
Part_11696916,B,20140630,2930,0.66,2.51,189,0
Part_11696916,B,20140731,3419,0.66,2.08,92,1
Part_11696916,B,20140831,4039,0.66,1.93,96,1
Part_11696916,B,20140930,4310,0.6,2.41,134,0
Part_11696916,B,20141031,3878,0.66,2.41,120,0
Part_11696916,B,20141130,3185,0.66,2.41,192,0
Part_11696916,B,20141231,3922,0.6,1.99,204,1
Part_11696916,B,20150131,4498,0.66,2.56,300,0
Part_11696916,B,20150228,3579,0.6,2.02,92,1
Part_11696916,B,20150331,3455,0.66,2.41,102,0
Part_11696916,B,20150430,3952,0.66,2.44,249,0
Part_11898942,B,20120131,1008,0.85,3.15,117,0
Part_11898942,B,20120229,1035,0.85,2.67,48,1
Part_11898942,B,20120331,1098,0.85,3.15,62,0
Part_11898942,B,20120430,999,0.85,3.4,120,0
Part_11898942,B,20120531,1403,0.85,3.31,165,0
Part_11898942,B,20120630,1277,0.85,3.15,147,0
Part_11898942,B,20120731,1710,0.85,2.52,77,1
Part_11898942,B,20120831,1569,0.85,2.66,77,1
Part_11898942,B,20120930,1574,0.77,3.22,90,0
Part_11898942,B,20121031,1250,0.85,3.24,71,0
Part_11898942,B,20121130,1105,0.85,3.15,129,0
Part_11898942,B,20121231,894,0.77,3.15,96,0
Part_11898942,B,20130131,1110,0.85,3.15,129,0
Part_11898942,B,20130228,1105,0.85,2.76,54,1
Part_11898942,B,20130331,1285,0.85,3.43,80,0
Part_11898942,B,20130430,1549,0.77,3.15,180,0
Part_11898942,B,20130531,1459,0.85,3.15,171,0
Part_11898942,B,20130630,1540,0.77,3.45,186,0
Part_11898942,B,20130731,1956,0.85,2.52,92,1
Part_11898942,B,20130831,1844,0.85,2.52,83,1
Part_11898942,B,20130930,1588,0.85,3.15,89,0
Part_11898942,B,20131031,1602,0.85,3.42,98,0
Part_11898942,B,20131130,1378,0.77,3.15,153,0
Part_11898942,B,20131231,1574,0.85,3.15,180,0
Part_11898942,B,20140131,1440,0.85,3.15,162,0
Part_11898942,B,20140228,1343,0.85,2.52,59,1
Part_11898942,B,20140331,1632,0.77,3.18,93,0
Part_11898942,B,20140430,1937,0.85,3.45,246,0
Part_11898942,B,20140531,1741,0.85,3.15,201,0
Part_11898942,B,20140630,1900,0.77,3.15,219,0
Part_11898942,B,20140731,2182,0.85,2.68,107,1
Part_11898942,B,20140831,1900,0.85,2.52,87,1
Part_11898942,B,20140930,2146,0.77,2.52,99,1
Part_11898942,B,20141031,1814,0.85,3.15,104,0
Part_11898942,B,20141130,1726,0.85,3.33,204,0
Part_11898942,B,20141231,1637,0.85,3.15,192,0
Part_11898942,B,20150131,1816,0.85,3.15,201,0
Part_11898942,B,20150228,1546,0.77,2.52,71,1
Part_11898942,B,20150331,2367,0.85,3.28,138,0
Part_11898942,B,20150430,1878,0.77,3.15,213,0
Part_48778777,B,20120131,1391,0.92,3.56,159,0
Part_48778777,B,20120229,910,0.92,2.85,42,1
Part_48778777,B,20120331,1134,0.92,3.77,66,0
Part_48778777,B,20120430,1017,0.83,3.87,126,0
Part_48778777,B,20120531,1012,0.83,3.56,114,0
Part_48778777,B,20120630,873,0.92,3.56,96,0
Part_48778777,B,20120731,966,0.83,3.11,45,1
Part_48778777,B,20120831,1246,0.83,2.85,57,1
Part_48778777,B,20120930,1153,0.92,3.56,65,0
Part_48778777,B,20121031,1077,0.92,3.56,60,0
Part_48778777,B,20121130,1133,0.83,3.73,135,0
Part_48778777,B,20121231,1197,0.83,2.85,102,1
Part_48778777,B,20130131,1387,0.92,3.56,159,0
Part_48778777,B,20130228,1073,0.92,2.85,47,1
Part_48778777,B,20130331,1199,0.92,3.78,74,0
Part_48778777,B,20130430,1151,0.92,3.56,132,0
Part_48778777,B,20130531,1052,0.92,3.56,114,0
Part_48778777,B,20130630,908,0.92,3.72,108,0
Part_48778777,B,20130731,1012,0.92,2.85,45,1
Part_48778777,B,20130831,1096,0.83,3.02,51,1
Part_48778777,B,20130930,1033,0.83,3.88,62,0
Part_48778777,B,20131031,1283,0.92,3.56,71,0
Part_48778777,B,20131130,1108,0.92,3.56,126,0
Part_48778777,B,20131231,1398,0.92,3.56,156,0
Part_48778777,B,20140131,1417,0.92,3.56,153,0
Part_48778777,B,20140228,1066,0.92,2.85,50,1
Part_48778777,B,20140331,1203,0.92,3.64,71,0
Part_48778777,B,20140430,1092,0.83,3.56,126,0
Part_48778777,B,20140531,1018,0.92,3.56,117,0
Part_48778777,B,20140630,934,0.92,3.71,105,0
Part_48778777,B,20140731,1408,0.83,2.85,63,1
Part_48778777,B,20140831,1030,0.92,2.85,48,1
Part_48778777,B,20140930,1134,0.92,3.56,63,0
Part_48778777,B,20141031,1369,0.92,3.56,78,0
Part_48778777,B,20141130,1157,0.92,3.56,129,0
Part_48778777,B,20141231,1341,0.92,3.56,147,0
Part_48778777,B,20150131,1137,0.92,3.56,126,0
Part_48778777,B,20150228,1131,0.83,2.85,51,1
Part_48778777,B,20150331,1094,0.92,3.56,62,0
Part_48778777,B,20150430,987,0.92,3.56,108,0
Part_11575757,A,20120131,6810,0.48,2.33,387,0
Part_11575757,A,20120229,6079,0.48,1.9,141,1
Part_11575757,A,20120331,7989,0.48,2.42,227,0
Part_11575757,A,20120430,7490,0.43,2.24,402,0
Part_11575757,A,20120531,8704,0.48,2.24,459,0
Part_11575757,A,20120630,7875,0.48,2.24,417,0
Part_11575757,A,20120731,7599,0.48,1.79,167,1
Part_11575757,A,20120831,8454,0.48,1.79,183,1
Part_11575757,A,20120930,8105,0.48,1.79,171,1
Part_11575757,A,20121031,8182,0.48,2.24,218,0
Part_11575757,A,20121130,8275,0.43,2.3,459,0
Part_11575757,A,20121231,6497,0.48,1.79,282,1
Part_11575757,A,20130131,7733,0.48,2.32,432,0
Part_11575757,A,20130228,6749,0.43,1.79,144,1
Part_11575757,A,20130331,8567,0.43,2.42,246,0
Part_11575757,A,20130430,9421,0.48,2.24,501,0
Part_11575757,A,20130531,8841,0.48,1.79,372,1
Part_11575757,A,20130630,6968,0.48,1.79,294,1
Part_11575757,A,20130731,10381,0.48,1.79,222,1
Part_11575757,A,20130831,9701,0.48,1.79,213,1
Part_11575757,A,20130930,9824,0.48,2.3,267,0
Part_11575757,A,20131031,9012,0.48,2.35,258,0
Part_11575757,A,20131130,8818,0.48,1.79,384,1
Part_11575757,A,20131231,8667,0.48,2.24,465,0
Part_11575757,A,20140131,11263,0.43,2.24,594,0
Part_11575757,A,20140228,10064,0.48,1.95,237,1
Part_11575757,A,20140331,10128,0.48,2.24,276,0
Part_11575757,A,20140430,10684,0.48,2.24,567,0
Part_11575757,A,20140531,10507,0.48,2.24,555,0
Part_11575757,A,20140630,10765,0.43,2.41,612,0
Part_11575757,A,20140731,11781,0.48,1.79,249,1
Part_11575757,A,20140831,11718,0.48,1.79,252,1
Part_11575757,A,20140930,11161,0.48,2.24,299,0
Part_11575757,A,20141031,12083,0.48,1.92,278,1
Part_11575757,A,20141130,10332,0.48,2.24,567,0
Part_11575757,A,20141231,11909,0.48,2.24,633,0
Part_11575757,A,20150131,11990,0.43,2.31,666,0
Part_11575757,A,20150228,10315,0.48,1.79,225,1
Part_11575757,A,20150331,12343,0.48,2.24,327,0
Part_11575757,A,20150430,12180,0.43,2.24,651,0
Part_11717118,C,20120131,461,1,3.81,66,1
Part_11717118,C,20120229,578,1,3.5,38,1
Part_11717118,C,20120331,548,1,4.37,44,0
Part_11717118,C,20120430,638,1,4.37,105,0
Part_11717118,C,20120531,600,1,4.37,96,0
Part_11717118,C,20120630,1125,1,4.53,189,0
Part_11717118,C,20120731,482,1,3.77,33,1
Part_11717118,C,20120831,544,1,3.8,39,1
Part_11717118,C,20120930,525,1,4.5,44,0
Part_11717118,C,20121031,493,0.9,4.37,39,0
Part_11717118,C,20121130,728,1,4.37,117,0
Part_11717118,C,20121231,661,0.9,4.37,108,0
Part_11717118,C,20130131,599,0.9,4.56,102,0
Part_11717118,C,20130228,447,1,3.82,32,1
Part_11717118,C,20130331,603,1,4.37,50,0
Part_11717118,C,20130430,586,1,4.37,99,0
Part_11717118,C,20130531,731,1,4.39,120,0
Part_11717118,C,20130630,575,1,3.5,75,1
Part_11717118,C,20130731,720,1,3.66,48,1
Part_11717118,C,20130831,682,1,3.5,45,1
Part_11717118,C,20130930,820,1,4.37,68,0
Part_11717118,C,20131031,780,1,4.37,63,0
Part_11717118,C,20131130,617,0.9,4.56,102,0
Part_11717118,C,20131231,858,1,4.77,153,0
Part_11717118,C,20140131,475,1,4.37,75,0
Part_11717118,C,20140228,945,1,3.5,65,1
Part_11717118,C,20140331,668,1,4.52,54,0
Part_11717118,C,20140430,716,1,4.58,120,0
Part_11717118,C,20140531,745,0.9,4.38,123,0
Part_11717118,C,20140630,570,1,3.5,75,1
Part_11717118,C,20140731,1001,1,3.5,63,1
Part_11717118,C,20140831,627,1,3.5,41,1
Part_11717118,C,20140930,732,1,4.54,63,0
Part_11717118,C,20141031,765,1,4.37,63,0
Part_11717118,C,20141130,725,1,4.37,114,0
Part_11717118,C,20141231,857,1,4.72,150,0
Part_11717118,C,20150131,678,1,3.5,90,1
Part_11717118,C,20150228,894,1,3.5,60,1
Part_11717118,C,20150331,710,0.9,4.37,57,0
Part_11717118,C,20150430,700,1,4.37,114,0
Part_52182185,A,20120131,18705,0.37,1.12,735,0
Part_52182185,A,20120229,17451,0.37,0.97,291,1
Part_52182185,A,20120331,22578,0.37,0.9,353,1
Part_52182185,A,20120430,25456,0.37,1.22,1077,0
Part_52182185,A,20120531,25491,0.37,1.12,990,0
Part_52182185,A,20120630,23684,0.37,0.9,738,1
Part_52182185,A,20120731,30064,0.34,0.91,479,1
Part_52182185,A,20120831,20364,0.37,0.9,315,1
Part_52182185,A,20120930,17823,0.34,1.12,344,0
Part_52182185,A,20121031,31315,0.37,1.12,608,0
Part_52182185,A,20121130,34930,0.34,1.12,1365,0
Part_52182185,A,20121231,27637,0.34,1.12,1059,0
Part_52182185,A,20130131,34121,0.37,1.12,1335,0
Part_52182185,A,20130228,24171,0.37,0.9,377,1
Part_52182185,A,20130331,17372,0.37,1.12,338,0
Part_52182185,A,20130430,31914,0.37,1.12,1227,0
Part_52182185,A,20130531,31522,0.37,1.12,1227,0
Part_52182185,A,20130630,28057,0.37,1.17,1137,0
Part_52182185,A,20130731,26636,0.37,0.9,413,1
Part_52182185,A,20130831,13761,0.37,0.9,213,1
Part_52182185,A,20130930,19388,0.37,1.12,375,0
Part_52182185,A,20131031,25585,0.37,1.12,501,0
Part_52182185,A,20131130,35407,0.37,1.21,1494,0
Part_52182185,A,20131231,40444,0.37,1.23,1734,0
Part_52182185,A,20140131,29084,0.37,0.97,966,1
Part_52182185,A,20140228,26649,0.37,0.9,416,1
Part_52182185,A,20140331,32181,0.37,1.23,680,0
Part_52182185,A,20140430,39362,0.34,1.12,1527,0
Part_52182185,A,20140531,31448,0.37,1.12,1206,0
Part_52182185,A,20140630,32304,0.37,1.17,1314,0
Part_52182185,A,20140731,28767,0.34,0.92,456,1
Part_52182185,A,20140831,19076,0.37,0.9,293,1
Part_52182185,A,20140930,23235,0.37,0.9,359,1
Part_52182185,A,20141031,27848,0.37,1.12,534,0
Part_52182185,A,20141130,31617,0.37,1.23,1332,0
Part_52182185,A,20141231,29080,0.34,1.18,1185,0
Part_52182185,A,20150131,31400,0.37,1.16,1254,0
Part_52182185,A,20150228,22381,0.37,0.9,347,1
Part_52182185,A,20150331,30657,0.37,1.23,656,0
Part_52182185,A,20150430,34087,0.37,1.12,1317,0
Part_11575769,A,20120131,6312,1.03,2.7,459,0
Part_11575769,A,20120229,5325,1.03,2.26,165,1
Part_11575769,A,20120331,7866,1.03,2.7,285,0
Part_11575769,A,20120430,6062,1.03,2.71,450,0
Part_11575769,A,20120531,6081,0.93,2.7,444,0
Part_11575769,A,20120630,6293,1.03,2.9,483,0
Part_11575769,A,20120731,6775,1.03,2.26,204,1
Part_11575769,A,20120831,6701,1.03,2.16,192,1
Part_11575769,A,20120930,5892,1.03,2.7,213,0
Part_11575769,A,20121031,6554,1.03,2.7,242,0
Part_11575769,A,20121130,6317,0.93,2.94,492,0
Part_11575769,A,20121231,6809,1.03,2.7,507,0
Part_11575769,A,20130131,6177,1.03,2.71,447,0
Part_11575769,A,20130228,4403,1.03,2.16,132,1
Part_11575769,A,20130331,8282,0.93,2.7,302,0
Part_11575769,A,20130430,5583,0.93,2.97,447,0
Part_11575769,A,20130531,5556,1.03,2.32,351,1
Part_11575769,A,20130630,4751,1.03,2.8,354,0
Part_11575769,A,20130731,6361,1.03,2.16,182,1
Part_11575769,A,20130831,6134,0.93,2.35,200,1
Part_11575769,A,20130930,5735,1.03,2.24,173,1
Part_11575769,A,20131031,6493,0.93,2.73,243,0
Part_11575769,A,20131130,7360,1.03,2.7,546,0
Part_11575769,A,20131231,6764,1.03,2.16,393,1
Part_11575769,A,20140131,5855,1.03,2.9,450,0
Part_11575769,A,20140228,5842,1.03,2.16,170,1
Part_11575769,A,20140331,7323,1.03,2.7,266,0
Part_11575769,A,20140430,7491,1.03,2.84,582,0
Part_11575769,A,20140531,5215,1.03,2.7,390,0
Part_11575769,A,20140630,6899,1.03,2.83,522,0
Part_11575769,A,20140731,7974,0.93,2.16,234,1
Part_11575769,A,20140831,6616,0.93,2.16,195,1
